"id","year","age","class","degree","sex","marital","race","region","partyid","happy","relig","cappun","finalter","natspac","natarms","conclerg","confed","conpress","conjudge","consci","conlegis","zodiac","oversamp","postlife"
3972,2006,"45","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","BLACK","W. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","AQUARIUS",1,"YES"
3526,2006,"61","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","W. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","GEMINI",1,"YES"
2893,2006,"45","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MOUNTAIN","IND,NEAR DEM","HAPPY","NONE","FAVOR","STAYED SAME","TOO LITTLE","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","ONLY SOME","CAPRICORN",1,"NO"
3292,2006,"63","MIDDLE CLASS","BACHELOR","FEMALE","DIVORCED","WHITE","NEW ENGLAND","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","2","ONLY SOME","AQUARIUS",1,"NO"
2219,2006,"35","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","E. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","CATHOLIC","OPPOSE","BETTER","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME","2","ONLY SOME","SCORPIO",1,"YES"
2156,2006,"72","MIDDLE CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","E. NOR. CENTRAL","IND,NEAR REP","UNHAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","HARDLY ANY","ONLY SOME","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","AQUARIUS",1,"YES"
4099,2006,"65","WORKING CLASS","LT HIGH SCHOOL","FEMALE","DIVORCED","WHITE","W. SOU. CENTRAL","NOT STR DEMOCRAT","UNHAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO LITTLE","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","LEO",1,"YES"
2205,2006,"27","MIDDLE CLASS","GRADUATE","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","IND,NEAR REP","HAPPY","CATHOLIC","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","LIBRA",1,"YES"
3692,2006,"20","WORKING CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","OPPOSE","WORSE","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","2","A GREAT DEAL","SAGITTARIUS",1,"NO"
1430,2006,"62","MIDDLE CLASS","GRADUATE","FEMALE","MARRIED","WHITE","W. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","SAGITTARIUS",1,"YES"
4136,2006,"64","LOWER CLASS","LT HIGH SCHOOL","FEMALE","DIVORCED","WHITE","E. SOU. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","VIRGO",1,"YES"
2862,2006,"27","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","SAGITTARIUS",1,NA
518,2006,"30","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","OTHER","PACIFIC","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","CAPRICORN",1,"NO"
3980,2006,"26","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","BLACK","W. SOU. CENTRAL","IND,NEAR REP","HAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL","2","ONLY SOME","SAGITTARIUS",1,"YES"
3795,2006,"53","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","E. SOU. CENTRAL","IND,NEAR DEM","UNHAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","TOO LITTLE","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","2","ONLY SOME","SAGITTARIUS",1,"YES"
2136,2006,"32","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","OTHER","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","TOO LITTLE","HARDLY ANY","ONLY SOME","ONLY SOME","A GREAT DEAL","2","HARDLY ANY","GEMINI",1,"YES"
1582,2006,"50","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","PACIFIC","OTHER PARTY","UNHAPPY","NONE","FAVOR","WORSE","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","PISCES",1,"NO"
4304,2006,"59","WORKING CLASS","GRADUATE","MALE","MARRIED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","TAURUS",1,"YES"
1215,2006,"31","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","MOUNTAIN","IND,NEAR DEM","HAPPY","CHRISTIAN","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","HARDLY ANY","ONLY SOME","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"YES"
2133,2006,"34","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","CANCER",1,"YES"
4461,2006,"47","MIDDLE CLASS","LT HIGH SCHOOL","MALE","SEPARATED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","TOO MUCH","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","CANCER",1,NA
457,2006,"18","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME","1","ONLY SOME","CANCER",1,"YES"
2552,2006,"27","MIDDLE CLASS","LT HIGH SCHOOL","MALE","SEPARATED","WHITE","W. SOU. CENTRAL","INDEPENDENT","UNHAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY","2","HARDLY ANY","CANCER",1,"YES"
2109,2006,"27","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","GEMINI",1,"YES"
1523,2006,"54","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","OTHER","PACIFIC","INDEPENDENT","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","SCORPIO",1,"YES"
1506,2006,"50","WORKING CLASS","BACHELOR","FEMALE","NEVER MARRIED","BLACK","SOUTH ATLANTIC","NOT STR DEMOCRAT","UNHAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","2","ONLY SOME","SAGITTARIUS",1,"YES"
90,2006,"33","WORKING CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","NEW ENGLAND","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","PISCES",1,NA
3328,2006,"82","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","MIDDLE ATLANTIC","STRONG REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","LIBRA",1,"YES"
899,2006,"25","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. SOU. CENTRAL","INDEPENDENT","HAPPY","CHRISTIAN","OPPOSE","BETTER","TOO MUCH","TOO LITTLE","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","2","HARDLY ANY","GEMINI",1,"YES"
621,2006,"50","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","OTHER","PACIFIC","OTHER PARTY","HAPPY","CATHOLIC","OPPOSE","BETTER","TOO LITTLE","TOO LITTLE","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL","2","ONLY SOME","AQUARIUS",1,"YES"
887,2006,"31","WORKING CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","W. SOU. CENTRAL","INDEPENDENT","UNHAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","A GREAT DEAL","TAURUS",1,"YES"
1503,2006,"35","WORKING CLASS","GRADUATE","MALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","NONE","OPPOSE","WORSE","ABOUT RIGHT","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME","2","HARDLY ANY","ARIES",1,"NO"
2363,2006,"34","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","BLACK","E. SOU. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","2","HARDLY ANY","TAURUS",1,"YES"
953,2006,"45","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","HARDLY ANY","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","PISCES",1,NA
4451,2006,"30","MIDDLE CLASS","JUNIOR COLLEGE","FEMALE","NEVER MARRIED","WHITE","PACIFIC","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","VIRGO",1,"YES"
2568,2006,"75","MIDDLE CLASS","GRADUATE","MALE","MARRIED","WHITE","SOUTH ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","TOO LITTLE","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","ONLY SOME","SAGITTARIUS",1,"YES"
1324,2006,"27","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","SAGITTARIUS",1,"YES"
2190,2006,"54","MIDDLE CLASS","GRADUATE","FEMALE","DIVORCED","WHITE","E. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO LITTLE","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","CAPRICORN",1,"YES"
2908,2006,"47","WORKING CLASS","JUNIOR COLLEGE","MALE","DIVORCED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL","1","ONLY SOME","SCORPIO",1,"YES"
2094,2006,"35","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","CANCER",1,"YES"
2248,2006,"27","LOWER CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","W. NOR. CENTRAL","IND,NEAR DEM","UNHAPPY","OTHER","FAVOR","BETTER","TOO LITTLE","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","SAGITTARIUS",1,"YES"
2855,2006,"50","MIDDLE CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","SOUTH ATLANTIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME","1","HARDLY ANY","AQUARIUS",1,"YES"
888,2006,"39","LOWER CLASS","HIGH SCHOOL","FEMALE","DIVORCED","BLACK","W. SOU. CENTRAL","NOT STR DEMOCRAT","UNHAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY","2","HARDLY ANY","LIBRA",1,NA
1135,2006,"34","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","TOO LITTLE","TOO LITTLE","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","TAURUS",1,"YES"
2255,2006,"25","MIDDLE CLASS","BACHELOR","MALE","MARRIED","BLACK","W. NOR. CENTRAL","INDEPENDENT","HAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","2","ONLY SOME","CANCER",1,"YES"
1901,2006,"81","UPPER CLASS","GRADUATE","MALE","MARRIED","WHITE","E. NOR. CENTRAL","IND,NEAR REP","HAPPY","CATHOLIC","OPPOSE","BETTER","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","ONLY SOME","ONLY SOME","A GREAT DEAL","2","A GREAT DEAL","LIBRA",1,"YES"
4056,2006,"22","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO LITTLE","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL","2","A GREAT DEAL","VIRGO",1,"YES"
211,2006,"49","WORKING CLASS","HIGH SCHOOL","FEMALE","SEPARATED","WHITE","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","OTHER","FAVOR","WORSE","TOO LITTLE","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY","1","HARDLY ANY","TAURUS",1,"YES"
2507,2006,"42","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","BLACK","SOUTH ATLANTIC","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","SAGITTARIUS",1,"YES"
3630,2006,"44","WORKING CLASS","JUNIOR COLLEGE","MALE","MARRIED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","ONLY SOME","TAURUS",1,NA
578,2006,"42","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","PACIFIC","INDEPENDENT","HAPPY","NONE","FAVOR","BETTER","TOO LITTLE","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","SAGITTARIUS",1,NA
473,2006,"38","WORKING CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","OTHER","E. NOR. CENTRAL","IND,NEAR REP","HAPPY","CATHOLIC","FAVOR","BETTER","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","A GREAT DEAL","1","ONLY SOME","SCORPIO",1,"YES"
2455,2006,"61","MIDDLE CLASS","JUNIOR COLLEGE","MALE","MARRIED","WHITE","SOUTH ATLANTIC","STRONG REPUBLICAN","HAPPY","CATHOLIC","FAVOR","BETTER","TOO MUCH","TOO LITTLE","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","LIBRA",1,"NO"
4389,2006,"22","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","PACIFIC","IND,NEAR DEM","UNHAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"YES"
4506,2006,"46","UPPER CLASS","BACHELOR","MALE","DIVORCED","WHITE","PACIFIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","TAURUS",1,"YES"
3200,2006,"55","MIDDLE CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","PACIFIC","INDEPENDENT","UNHAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","SCORPIO",1,"YES"
3302,2006,"60","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","NEW ENGLAND","STRONG REPUBLICAN","HAPPY","NONE","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","CANCER",1,"YES"
3077,2006,"82","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","PACIFIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","2","ONLY SOME","GEMINI",1,"YES"
4502,2006,"61","LOWER CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","OTHER","PACIFIC","STRONG REPUBLICAN","UNHAPPY","CATHOLIC","OPPOSE","STAYED SAME","TOO MUCH","TOO LITTLE","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","2","HARDLY ANY","PISCES",1,NA
4174,2006,"38","LOWER CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","E. SOU. CENTRAL","STRONG REPUBLICAN","UNHAPPY","NONE","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","1","HARDLY ANY","ARIES",1,NA
4278,2006,"44","WORKING CLASS","GRADUATE","FEMALE","MARRIED","OTHER","MOUNTAIN","STRONG DEMOCRAT","UNHAPPY","OTHER","FAVOR","BETTER","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","LEO",1,"YES"
4132,2006,"64","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","E. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","ARIES",1,"NO"
1330,2006,"53","MIDDLE CLASS","JUNIOR COLLEGE","FEMALE","WIDOWED","WHITE","SOUTH ATLANTIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO LITTLE","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","CANCER",1,"YES"
2851,2006,"20","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","HAPPY","NONE","FAVOR","BETTER","TOO MUCH","TOO MUCH","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"YES"
224,2006,"36","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","OTHER","PACIFIC","IND,NEAR DEM","UNHAPPY","CATHOLIC","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","2","HARDLY ANY","TAURUS",1,"YES"
1934,2006,"41","WORKING CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","LIBRA",1,"YES"
2291,2006,"34","WORKING CLASS","JUNIOR COLLEGE","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO LITTLE","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","ARIES",1,"YES"
1826,2006,"25","MIDDLE CLASS","GRADUATE","FEMALE","NEVER MARRIED","WHITE","MIDDLE ATLANTIC","STRONG DEMOCRAT","HAPPY","NONE","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","HARDLY ANY","ONLY SOME","A GREAT DEAL","2","ONLY SOME","CAPRICORN",1,NA
930,2006,"43","MIDDLE CLASS","BACHELOR","FEMALE","DIVORCED","BLACK","SOUTH ATLANTIC","NOT STR DEMOCRAT","HAPPY","NONE","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","GEMINI",1,"YES"
732,2006,"21","UPPER CLASS","JUNIOR COLLEGE","MALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","STRONG DEMOCRAT","UNHAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","TOO MUCH","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL","2","A GREAT DEAL","CANCER",1,"YES"
2032,2006,"65","WORKING CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","NONE","FAVOR","WORSE","TOO LITTLE","ABOUT RIGHT","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","SAGITTARIUS",1,"NO"
3449,2006,"30","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","W. NOR. CENTRAL","INDEPENDENT","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO LITTLE","TOO LITTLE","A GREAT DEAL","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"YES"
1052,2006,"41","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","W. SOU. CENTRAL","STRONG DEMOCRAT","UNHAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","HARDLY ANY","HARDLY ANY","A GREAT DEAL","2","A GREAT DEAL","PISCES",1,"NO"
1341,2006,"24","UPPER CLASS","BACHELOR","FEMALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","A GREAT DEAL","HARDLY ANY","ONLY SOME","1","ONLY SOME","VIRGO",1,"YES"
1851,2006,"79","MIDDLE CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","MIDDLE ATLANTIC","IND,NEAR REP","HAPPY","NONE","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY","1","HARDLY ANY","CAPRICORN",1,"YES"
3780,2006,"60","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. SOU. CENTRAL","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","SCORPIO",1,"YES"
4000,2006,"22","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","W. SOU. CENTRAL","STRONG REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","PISCES",1,"NO"
2879,2006,"84","MIDDLE CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","MOUNTAIN","INDEPENDENT","HAPPY","NONE","FAVOR","STAYED SAME","TOO MUCH","TOO LITTLE","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY","1","HARDLY ANY","ARIES",1,"YES"
860,2006,"70","WORKING CLASS","LT HIGH SCHOOL","FEMALE","SEPARATED","BLACK","W. SOU. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY","2","ONLY SOME","AQUARIUS",1,"YES"
